ts in ms,player id,group id,x in m,y in m
280,15,2,-7.657,-5.252
280,16,2,-9.562,5.596
280,17,2,-6.706,0.524
280,18,2,-9.092,-3.481
280,19,2,-5.508,-1.768
320,8,1,-9.894,-4.465
320,3,1,-10.619,7.007
320,4,1,-2.231,-1.978
320,5,1,-0.604,2.237
320,7,1,-7.529,-5.956
320,15,2,-7.702,-5.252
320,16,2,-9.647,5.596
320,17,2,-6.748,0.570
320,18,2,-9.223,-3.481
320,19,2,-5.508,-1.768
360,8,1,-9.982,-4.514
360,3,1,-10.671,6.974
360,4,1,-2.320,-2.009
360,5,1,-0.808,2.280
360,7,1,-7.602,-5.938
360,15,2,-7.751,-5.267
360,16,2,-9.693,5.611
360,17,2,-6.797,0.597
360,18,2,-9.333,-3.505
360,19,2,-5.532,-1.783
400,8,1,-10.113,-4.560
400,3,1,-10.717,6.931
400,4,1,-2.405,-2.054
400,5,1,-1.024,2.323
400,7,1,-7.690,-5.895
400,15,2,-7.840,-5.267
400,16,2,-9.735,5.611
400,17,2,-6.886,0.640
400,18,2,-9.418,-3.505
400,19,2,-5.575,-1.783
440,8,1,-10.202,-4.603
440,3,1,-10.760,6.889
440,4,1,-2.448,-2.097
440,5,1,-1.241,2.365
440,7,1,-7.776,-5.852
440,15,2,-7.882,-5.267
440,16,2,-9.781,5.611
440,17,2,-6.971,0.683
440,18,2,-9.507,-3.548
440,19,2,-5.618,-1.783
480,8,1,-10.287,-4.618
480,3,1,-10.781,6.818
480,4,1,-2.536,-2.140
480,5,1,-1.445,2.423
480,7,1,-7.858,-5.803
480,15,2,-7.934,-5.294
480,16,2,-9.821,5.624
480,17,2,-7.023,0.719
480,18,2,-9.598,-3.600
480,19,2,-5.602,-1.765
520,8,1,-10.406,-4.667
520,3,1,-10.848,6.800
520,4,1,-2.600,-2.176
520,5,1,-1.643,2.454
520,7,1,-7.943,-5.791
520,15,2,-7.983,-5.270
520,16,2,-9.873,5.630
520,17,2,-7.084,0.732
520,18,2,-9.699,-3.621
520,19,2,-5.688,-1.743
560,8,1,-10.507,-4.679
560,3,1,-10.854,6.733
560,4,1,-2.685,-2.213
560,5,1,-1.835,2.499
560,7,1,-8.041,-5.749
560,15,2,-8.016,-5.291
560,16,2,-9.943,5.639
560,17,2,-7.120,0.805
560,18,2,-9.760,-3.664
560,19,2,-5.666,-1.722
600,8,1,-10.604,-4.734
600,3,1,-10.881,6.697
600,4,1,-2.722,-2.252
600,5,1,-2.000,2.542
600,7,1,-8.102,-5.730
600,15,2,-8.077,-5.261
600,16,2,-9.961,5.651
600,17,2,-7.199,0.829
600,18,2,-9.833,-3.691
600,19,2,-5.761,-1.747
640,8,1,-10.686,-4.740
640,3,1,-10.915,6.629
640,4,1,-2.822,-2.277
640,5,1,-2.216,2.576
640,7,1,-8.181,-5.694
640,15,2,-8.102,-5.282
640,16,2,-10.019,5.657
640,17,2,-7.263,0.890
640,18,2,-9.903,-3.728
640,19,2,-5.733,-1.722
680,8,1,-10.732,-4.740
680,3,1,-10.915,6.541
680,4,1,-2.911,-2.277
680,5,1,-2.390,2.576
680,7,1,-8.224,-5.694
680,15,2,-8.102,-5.282
680,16,2,-10.065,5.700
680,17,2,-7.306,0.933
680,18,2,-9.991,-3.773
680,19,2,-5.733,-1.722
720,8,1,-10.817,-4.740
720,3,1,-10.915,6.498
720,4,1,-2.996,-2.277
720,5,1,-2.563,2.618
720,7,1,-8.309,-5.694
720,15,2,-8.144,-5.282
720,16,2,-10.107,5.743
720,17,2,-7.349,0.975
720,18,2,-10.080,-3.773
720,19,2,-5.733,-1.768
760,8,1,-10.906,-4.740
760,3,1,-10.915,6.453
760,4,1,-3.042,-2.277
760,5,1,-2.783,2.661
760,7,1,-8.397,-5.694
760,15,2,-8.187,-5.240
760,16,2,-10.150,5.788
760,17,2,-7.437,1.018
760,18,2,-10.123,-3.773
760,19,2,-5.733,-1.811
800,8,1,-10.961,-4.782
800,3,1,-10.891,6.386
800,4,1,-3.106,-2.283
800,5,1,-2.975,2.719
800,7,1,-8.486,-5.666
800,15,2,-8.227,-5.218
800,16,2,-10.229,5.825
800,17,2,-7.504,1.049
800,18,2,-10.199,-3.795
800,19,2,-5.688,-1.832
840,8,1,-11.043,-4.813
840,3,1,-10.900,6.331
840,4,1,-3.161,-2.292
840,5,1,-3.179,2.762
840,7,1,-8.522,-5.682
840,15,2,-8.285,-5.179
840,16,2,-10.238,5.852
840,17,2,-7.602,1.058
840,18,2,-10.290,-3.801
840,19,2,-5.752,-1.862
880,8,1,-11.122,-4.843
880,3,1,-10.875,6.282
880,4,1,-3.255,-2.295
880,5,1,-3.362,2.807
880,7,1,-8.635,-5.654
880,15,2,-8.312,-5.163
880,16,2,-10.305,5.883
880,17,2,-7.696,1.076
880,18,2,-10.345,-3.862
880,19,2,-5.703,-1.881
920,8,1,-11.229,-4.889
920,3,1,-10.839,6.212
920,4,1,-3.280,-2.301
920,5,1,-3.542,2.865
920,7,1,-8.690,-5.663
920,15,2,-8.385,-5.121
920,16,2,-10.321,5.916
920,17,2,-7.785,1.091
920,18,2,-10.412,-3.880
920,19,2,-5.767,-1.917
960,8,1,-11.317,-4.932
960,3,1,-10.839,6.169
960,4,1,-3.322,-2.301
960,5,1,-3.758,2.954
960,7,1,-8.778,-5.663
960,15,2,-8.470,-5.075
960,16,2,-10.366,5.916
960,17,2,-7.870,1.091
960,18,2,-10.500,-3.923
960,19,2,-5.767,-1.960
1000,8,1,-11.394,-4.980
1000,3,1,-10.839,6.127
1000,4,1,-3.359,-2.301
1000,5,1,-3.944,2.978
1000,7,1,-8.806,-5.669
1000,15,2,-8.513,-5.023
1000,16,2,-10.385,5.898
1000,17,2,-7.983,1.116
1000,18,2,-10.583,-3.950
1000,19,2,-5.834,-1.954
1040,8,1,-11.436,-5.026
1040,3,1,-10.839,6.084
1040,4,1,-3.447,-2.301
1040,5,1,-4.118,3.021
1040,7,1,-8.848,-5.669
1040,15,2,-8.556,-5.023
1040,16,2,-10.427,5.898
1040,17,2,-8.071,1.158
1040,18,2,-10.671,-3.993
1040,19,2,-5.834,-1.954
1080,8,1,-11.525,-5.026
1080,3,1,-10.839,6.038
1080,4,1,-3.533,-2.301
1080,5,1,-4.292,3.063
1080,7,1,-8.937,-5.669
1080,15,2,-8.602,-5.023
1080,16,2,-10.427,5.855
1080,17,2,-8.157,1.204
1080,18,2,-10.714,-4.039
1080,19,2,-5.877,-1.954
1120,8,1,-11.573,-5.035
1120,3,1,-10.830,5.962
1120,4,1,-3.609,-2.292
1120,5,1,-4.478,3.109
1120,7,1,-9.031,-5.611
1120,15,2,-8.629,-5.020
1120,16,2,-10.464,5.828
1120,17,2,-8.233,1.238
1120,18,2,-10.753,-4.072
1120,19,2,-5.858,-1.966
1160,8,1,-11.640,-5.054
1160,3,1,-10.821,5.901
1160,4,1,-3.636,-2.289
1160,5,1,-4.670,3.155
1160,7,1,-9.059,-5.596
1160,15,2,-8.699,-4.996
1160,16,2,-10.443,5.803
1160,17,2,-8.312,1.268
1160,18,2,-10.830,-4.066
1160,19,2,-5.931,-1.951
1200,8,1,-11.665,-5.054
1200,3,1,-10.814,5.837
1200,4,1,-3.700,-2.283
1200,5,1,-4.840,3.185
1200,7,1,-9.135,-5.541
1200,15,2,-8.754,-4.993
1200,16,2,-10.470,5.770
1200,17,2,-8.400,1.295
1200,18,2,-10.894,-4.090
1200,19,2,-5.910,-1.960
1240,8,1,-11.708,-5.054
1240,3,1,-10.772,5.794
1240,4,1,-3.743,-2.283
1240,5,1,-5.014,3.185
1240,7,1,-9.220,-5.499
1240,15,2,-8.800,-4.950
1240,16,2,-10.516,5.727
1240,17,2,-8.489,1.338
1240,18,2,-10.936,-4.090
1240,19,2,-5.956,-1.917
1280,8,1,-11.759,-5.090
1280,3,1,-10.726,5.749
1280,4,1,-3.837,-2.283
1280,5,1,-5.176,3.246
1280,7,1,-9.324,-5.450
1280,15,2,-8.842,-4.916
1280,16,2,-10.583,5.700
1280,17,2,-8.550,1.356
1280,18,2,-10.985,-4.109
1280,19,2,-5.931,-1.881
1320,8,1,-11.854,-5.139
1320,3,1,-10.726,5.663
1320,4,1,-3.847,-2.262
1320,5,1,-5.325,3.271
1320,7,1,-9.403,-5.426
1320,15,2,-8.916,-4.871
1320,16,2,-10.580,5.660
1320,17,2,-8.632,1.350
1320,18,2,-11.052,-4.109
1320,19,2,-6.023,-1.841
1360,8,1,-11.896,-5.185
1360,3,1,-10.726,5.575
1360,4,1,-3.889,-2.262
1360,5,1,-5.499,3.316
1360,7,1,-9.446,-5.383
1360,15,2,-9.004,-4.825
1360,16,2,-10.580,5.614
1360,17,2,-8.717,1.350
1360,18,2,-11.098,-4.109
1360,19,2,-6.023,-1.795
1400,8,1,-11.957,-5.230
1400,3,1,-10.747,5.535
1400,4,1,-3.914,-2.234
1400,5,1,-5.657,3.353
1400,7,1,-9.504,-5.386
1400,15,2,-9.089,-4.767
1400,16,2,-10.571,5.596
1400,17,2,-8.830,1.350
1400,18,2,-11.180,-4.115
1400,19,2,-6.081,-1.753
1440,8,1,-11.976,-5.255
1440,3,1,-10.799,5.426
1440,4,1,-3.975,-2.195
1440,5,1,-5.816,3.396
1440,7,1,-9.607,-5.358
1440,15,2,-9.150,-4.752
1440,16,2,-10.589,5.535
1440,17,2,-8.925,1.362
1440,18,2,-11.232,-4.121
1440,19,2,-6.050,-1.722
1480,8,1,-12.018,-5.297
1480,3,1,-10.842,5.337
1480,4,1,-4.017,-2.152
1480,5,1,-5.989,3.438
1480,7,1,-9.696,-5.358
1480,15,2,-9.193,-4.706
1480,16,2,-10.589,5.490
1480,17,2,-9.013,1.362
1480,18,2,-11.278,-4.164
1480,19,2,-6.093,-1.679
1520,8,1,-12.064,-5.343
1520,3,1,-10.973,5.252
1520,4,1,-4.063,-2.109
1520,5,1,-6.120,3.484
1520,7,1,-9.738,-5.358
1520,15,2,-9.281,-4.663
1520,16,2,-10.546,5.447
1520,17,2,-9.098,1.408
1520,18,2,-11.320,-4.209
1520,19,2,-6.136,-1.679
1560,8,1,-12.095,-5.346
1560,3,1,-11.083,5.157
1560,4,1,-4.072,-2.076
1560,5,1,-6.273,3.493
1560,7,1,-9.781,-5.346
1560,15,2,-9.348,-4.636
1560,16,2,-10.504,5.401
1560,17,2,-9.217,1.420
1560,18,2,-11.366,-4.222
1560,19,2,-6.215,-1.664
1600,8,1,-12.085,-5.343
1600,3,1,-11.171,5.072
1600,4,1,-4.148,-2.051
1600,5,1,-6.431,3.511
1600,7,1,-9.876,-5.325
1600,15,2,-9.406,-4.593
1600,16,2,-10.507,5.355
1600,17,2,-9.266,1.469
1600,18,2,-11.384,-4.264
1600,19,2,-6.209,-1.661
1640,8,1,-12.085,-5.343
1640,3,1,-11.259,4.984
1640,4,1,-4.194,-2.009
1640,5,1,-6.562,3.511
1640,7,1,-9.964,-5.325
1640,15,2,-9.452,-4.551
1640,16,2,-10.507,5.313
1640,17,2,-9.351,1.512
1640,18,2,-11.427,-4.307
1640,19,2,-6.255,-1.661
1680,8,1,-12.070,-5.337
1680,3,1,-11.323,4.849
1680,4,1,-4.255,-1.990
1680,5,1,-6.706,3.517
1680,7,1,-10.037,-5.322
1680,15,2,-9.498,-4.523
1680,16,2,-10.516,5.243
1680,17,2,-9.415,1.558
1680,18,2,-11.433,-4.343
1680,19,2,-6.239,-1.661
1720,8,1,-12.113,-5.334
1720,3,1,-11.387,4.785
1720,4,1,-4.295,-1.990
1720,5,1,-6.837,3.533
1720,7,1,-10.068,-5.307
1720,15,2,-9.553,-4.465
1720,16,2,-10.516,5.200
1720,17,2,-9.495,1.585
1720,18,2,-11.445,-4.365
1720,19,2,-6.334,-1.643
1760,8,1,-12.159,-5.334
1760,3,1,-11.476,4.700
1760,4,1,-4.337,-1.990
1760,5,1,-6.922,3.533
1760,7,1,-10.110,-5.264
1760,15,2,-9.595,-4.377
1760,16,2,-10.516,5.115
1760,17,2,-9.537,1.628
1760,18,2,-11.445,-4.365
1760,19,2,-6.334,-1.643
1800,8,1,-12.207,-5.322
1800,3,1,-11.522,4.599
1800,4,1,-4.389,-1.981
1800,5,1,-7.044,3.560
1800,7,1,-10.153,-5.230
1800,15,2,-9.617,-4.331
1800,16,2,-10.525,5.038
1800,17,2,-9.635,1.619
1800,18,2,-11.464,-4.340
1800,19,2,-6.395,-1.622
1840,8,1,-12.220,-5.276
1840,3,1,-11.586,4.471
1840,4,1,-4.465,-1.929
1840,5,1,-7.151,3.594
1840,7,1,-10.241,-5.200
1840,15,2,-9.681,-4.273
1840,16,2,-10.568,4.910
1840,17,2,-9.690,1.649
1840,18,2,-11.503,-4.374
1840,19,2,-6.404,-1.637
1880,8,1,-12.271,-5.258
1880,3,1,-11.662,4.389
1880,4,1,-4.487,-1.908
1880,5,1,-7.248,3.615
1880,7,1,-10.248,-5.157
1880,15,2,-9.711,-4.209
1880,16,2,-10.595,4.804
1880,17,2,-9.806,1.643
1880,18,2,-11.543,-4.356
1880,19,2,-6.468,-1.609
1920,8,1,-12.317,-5.215
1920,3,1,-11.747,4.258
1920,4,1,-4.529,-1.865
1920,5,1,-7.337,3.615
1920,7,1,-10.293,-5.115
1920,15,2,-9.754,-4.167
1920,16,2,-10.638,4.673
1920,17,2,-9.851,1.643
1920,18,2,-11.586,-4.356
1920,19,2,-6.514,-1.567
1960,8,1,-12.360,-5.173
1960,3,1,-11.836,4.173
1960,4,1,-4.572,-1.823
1960,5,1,-7.379,3.615
1960,7,1,-10.336,-5.072
1960,15,2,-9.796,-4.124
1960,16,2,-10.680,4.542
1960,17,2,-9.937,1.643
1960,18,2,-11.628,-4.356
1960,19,2,-6.556,-1.521
2000,8,1,-12.378,-5.121
2000,3,1,-11.933,4.066
2000,4,1,-4.612,-1.780
2000,5,1,-7.449,3.603
2000,7,1,-10.391,-5.041
2000,15,2,-9.836,-4.048
2000,16,2,-10.738,4.417
2000,17,2,-10.010,1.652
2000,18,2,-11.671,-4.359
2000,19,2,-6.584,-1.509
2040,8,1,-12.378,-5.032
2040,3,1,-12.021,3.935
2040,4,1,-4.654,-1.737
2040,5,1,-7.495,3.603
2040,7,1,-10.433,-5.041
2040,15,2,-9.879,-4.005
2040,16,2,-10.827,4.286
2040,17,2,-10.095,1.609
2040,18,2,-11.714,-4.359
2040,19,2,-6.626,-1.466
2080,8,1,-12.372,-4.956
2080,3,1,-12.107,3.816
2080,4,1,-4.691,-1.701
2080,5,1,-7.547,3.578
2080,7,1,-10.479,-5.026
2080,15,2,-9.900,-3.965
2080,16,2,-10.903,4.142
2080,17,2,-10.174,1.576
2080,18,2,-11.781,-4.383
2080,19,2,-6.611,-1.442
2120,8,1,-12.372,-4.913
2120,3,1,-12.192,3.731
2120,4,1,-4.691,-1.701
2120,5,1,-7.590,3.533
2120,7,1,-10.479,-4.984
2120,15,2,-9.946,-3.920
2120,16,2,-10.946,4.057
2120,17,2,-10.260,1.533
2120,18,2,-11.826,-4.383
2120,19,2,-6.611,-1.399
2160,8,1,-12.387,-4.840
2160,3,1,-12.250,3.667
2160,4,1,-4.715,-1.646
2160,5,1,-7.626,3.508
2160,7,1,-10.534,-4.962
2160,15,2,-9.995,-3.871
2160,16,2,-11.010,3.926
2160,17,2,-10.345,1.500
2160,18,2,-11.863,-4.377
2160,19,2,-6.636,-1.366
2200,8,1,-12.433,-4.752
2200,3,1,-12.296,3.624
2200,4,1,-4.715,-1.646
2200,5,1,-7.672,3.508
2200,7,1,-10.580,-4.920
2200,15,2,-10.037,-3.825
2200,16,2,-11.098,3.837
2200,17,2,-10.433,1.454
2200,18,2,-11.906,-4.377
2200,19,2,-6.636,-1.323
2240,8,1,-12.476,-4.667
2240,3,1,-12.338,3.581
2240,4,1,-4.715,-1.646
2240,5,1,-7.715,3.508
2240,7,1,-10.622,-4.877
2240,15,2,-10.080,-3.783
2240,16,2,-11.186,3.752
2240,17,2,-10.476,1.411
2240,18,2,-11.948,-4.334
2240,19,2,-6.636,-1.277
2280,8,1,-12.503,-4.590
2280,3,1,-12.348,3.533
2280,4,1,-4.724,-1.646
2280,5,1,-7.733,3.502
2280,7,1,-10.668,-4.834
2280,15,2,-10.116,-3.783
2280,16,2,-11.259,3.615
2280,17,2,-10.543,1.378
2280,18,2,-11.985,-4.310
2280,19,2,-6.645,-1.222
2320,8,1,-12.524,-4.535
2320,3,1,-12.342,3.557
2320,4,1,-4.721,-1.619
2320,5,1,-7.788,3.490
2320,7,1,-10.708,-4.804
2320,15,2,-10.183,-3.734
2320,16,2,-11.287,3.545
2320,17,2,-10.659,1.350
2320,18,2,-12.031,-4.276
2320,19,2,-6.703,-1.189
2360,8,1,-12.570,-4.493
2360,3,1,-12.296,3.557
2360,4,1,-4.721,-1.619
2360,5,1,-7.788,3.447
2360,7,1,-10.750,-4.758
2360,15,2,-10.226,-3.691
2360,16,2,-11.330,3.456
2360,17,2,-10.702,1.308
2360,18,2,-12.031,-4.231
2360,19,2,-6.745,-1.146
2400,8,1,-12.598,-4.423
2400,3,1,-12.281,3.572
2400,4,1,-4.715,-1.594
2400,5,1,-7.797,3.423
2400,7,1,-10.802,-4.770
2400,15,2,-10.269,-3.627
2400,16,2,-11.363,3.374
2400,17,2,-10.793,1.268
2400,18,2,-12.046,-4.173
2400,19,2,-6.809,-1.106
2440,8,1,-12.613,-4.340
2440,3,1,-12.232,3.545
2440,4,1,-4.715,-1.625
2440,5,1,-7.794,3.383
2440,7,1,-10.827,-4.746
2440,15,2,-10.321,-3.612
2440,16,2,-11.406,3.307
2440,17,2,-10.808,1.219
2440,18,2,-12.104,-4.109
2440,19,2,-6.806,-1.079
2480,8,1,-12.598,-4.304
2480,3,1,-12.201,3.572
2480,4,1,-4.715,-1.625
2480,5,1,-7.812,3.356
2480,7,1,-10.845,-4.755
2480,15,2,-10.372,-3.542
2480,16,2,-11.400,3.261
2480,17,2,-10.921,1.161
2480,18,2,-12.125,-4.023
2480,19,2,-6.873,-1.085
2520,8,1,-12.598,-4.261
2520,3,1,-12.159,3.572
2520,4,1,-4.715,-1.625
2520,5,1,-7.855,3.310
2520,7,1,-10.888,-4.755
2520,15,2,-10.418,-3.496
2520,16,2,-11.442,3.216
2520,17,2,-11.006,1.119
2520,18,2,-12.171,-3.981
2520,19,2,-6.916,-1.085
2560,8,1,-12.598,-4.173
2560,3,1,-12.116,3.615
2560,4,1,-4.715,-1.625
2560,5,1,-7.901,3.267
2560,7,1,-10.930,-4.755
2560,15,2,-10.461,-3.453
2560,16,2,-11.488,3.216
2560,17,2,-11.052,1.073
2560,18,2,-12.213,-3.938
2560,19,2,-6.916,-1.085
2600,8,1,-12.607,-4.121
2600,3,1,-12.067,3.645
2600,4,1,-4.700,-1.643
2600,5,1,-7.919,3.246
2600,7,1,-10.964,-4.746
2600,15,2,-10.497,-3.429
2600,16,2,-11.503,3.216
2600,17,2,-11.116,1.024
2600,18,2,-12.247,-3.865
2600,19,2,-6.928,-1.076
2640,8,1,-12.607,-4.036
2640,3,1,-12.021,3.734
2640,4,1,-4.654,-1.643
2640,5,1,-7.961,3.246
2640,7,1,-11.006,-4.746
2640,15,2,-10.540,-3.429
2640,16,2,-11.546,3.258
2640,17,2,-11.159,0.981
2640,18,2,-12.290,-3.780
2640,19,2,-6.928,-1.076
2680,8,1,-12.622,-3.975
2680,3,1,-11.954,3.804
2680,4,1,-4.618,-1.664
2680,5,1,-7.995,3.225
2680,7,1,-11.043,-4.737
2680,15,2,-10.540,-3.447
2680,16,2,-11.555,3.298
2680,17,2,-11.156,0.936
2680,18,2,-12.320,-3.706
2680,19,2,-6.907,-1.076
2720,8,1,-12.622,-3.929
2720,3,1,-11.866,3.889
2720,4,1,-4.575,-1.664
2720,5,1,-8.038,3.225
2720,7,1,-11.086,-4.737
2720,15,2,-10.540,-3.447
2720,16,2,-11.555,3.344
2720,17,2,-11.198,0.890
2720,18,2,-12.320,-3.664
2720,19,2,-6.907,-1.076
2760,8,1,-12.628,-3.871
2760,3,1,-11.790,3.953
2760,4,1,-4.535,-1.664
2760,5,1,-8.059,3.210
2760,7,1,-11.107,-4.734
2760,15,2,-10.549,-3.444
2760,16,2,-11.567,3.368
2760,17,2,-11.223,0.875
2760,18,2,-12.351,-3.600
2760,19,2,-6.934,-1.061
2800,8,1,-12.628,-3.825
2800,3,1,-11.704,4.084
2800,4,1,-4.493,-1.664
2800,5,1,-8.059,3.210
2800,7,1,-11.107,-4.734
2800,15,2,-10.549,-3.444
2800,16,2,-11.522,3.411
2800,17,2,-11.223,0.832
2800,18,2,-12.351,-3.557
2800,19,2,-6.977,-1.018
2840,8,1,-12.628,-3.783
2840,3,1,-11.573,4.173
2840,4,1,-4.447,-1.664
2840,5,1,-8.059,3.210
2840,7,1,-11.107,-4.734
2840,15,2,-10.549,-3.444
2840,16,2,-11.479,3.453
2840,17,2,-11.223,0.786
2840,18,2,-12.351,-3.469
2840,19,2,-7.023,-0.972
2880,8,1,-12.637,-3.716
2880,3,1,-11.455,4.249
2880,4,1,-4.423,-1.676
2880,5,1,-8.074,3.200
2880,7,1,-11.122,-4.728
2880,15,2,-10.534,-3.478
2880,16,2,-11.479,3.484
2880,17,2,-11.174,0.774
2880,18,2,-12.357,-3.402
2880,19,2,-7.038,-0.927
2920,8,1,-12.643,-3.685
2920,3,1,-11.369,4.282
2920,4,1,-4.404,-1.679
2920,5,1,-8.080,3.185
2920,7,1,-11.122,-4.731
2920,15,2,-10.552,-3.450
2920,16,2,-11.418,3.472
2920,17,2,-11.214,0.802
2920,18,2,-12.378,-3.350
2920,19,2,-7.105,-0.921
2960,8,1,-12.643,-3.642
2960,3,1,-11.238,4.325
2960,4,1,-4.362,-1.679
2960,5,1,-8.080,3.185
2960,7,1,-11.122,-4.731
2960,15,2,-10.552,-3.450
2960,16,2,-11.372,3.472
2960,17,2,-11.214,0.844
2960,18,2,-12.378,-3.307
2960,19,2,-7.151,-0.878
3000,8,1,-12.625,-3.539
3000,3,1,-11.156,4.371
3000,4,1,-4.325,-1.686
3000,5,1,-8.089,3.167
3000,7,1,-11.122,-4.731
3000,15,2,-10.571,-3.429
3000,16,2,-11.330,3.475
3000,17,2,-11.244,0.878
3000,18,2,-12.430,-3.319
3000,19,2,-7.224,-0.872
3040,8,1,-12.591,-3.460
3040,3,1,-11.000,4.411
3040,4,1,-4.279,-1.686
3040,5,1,-8.093,3.167
3040,7,1,-11.122,-4.728
3040,15,2,-10.552,-3.460
3040,16,2,-11.238,3.539
3040,17,2,-11.195,0.908
3040,18,2,-12.460,-3.338
3040,19,2,-7.215,-0.838
3080,8,1,-12.601,-3.423
3080,3,1,-10.885,4.423
3080,4,1,-4.222,-1.698
3080,5,1,-8.102,3.149
3080,7,1,-11.116,-4.724
3080,15,2,-10.574,-3.438
3080,16,2,-11.168,3.551
3080,17,2,-11.220,0.945
3080,18,2,-12.488,-3.258
3080,19,2,-7.251,-0.878
3120,8,1,-12.558,-3.380
3120,3,1,-10.753,4.423
3120,4,1,-4.136,-1.698
3120,5,1,-8.102,3.149
3120,7,1,-11.116,-4.724
3120,15,2,-10.574,-3.438
3120,16,2,-11.083,3.594
3120,17,2,-11.220,0.988
3120,18,2,-12.534,-3.304
3120,19,2,-7.251,-0.878
3160,8,1,-12.515,-3.335
3160,3,1,-10.625,4.423
3160,4,1,-4.048,-1.698
3160,5,1,-8.102,3.149
3160,7,1,-11.116,-4.724
3160,15,2,-10.574,-3.438
3160,16,2,-10.952,3.639
3160,17,2,-11.220,1.030
3160,18,2,-12.576,-3.347
3160,19,2,-7.251,-0.878
3200,8,1,-12.500,-3.237
3200,3,1,-10.485,4.441
3200,4,1,-3.981,-1.692
3200,5,1,-8.102,3.143
3200,7,1,-11.098,-4.715
3200,15,2,-10.592,-3.441
3200,16,2,-10.860,3.688
3200,17,2,-11.186,1.061
3200,18,2,-12.610,-3.411
3200,19,2,-7.276,-0.884
3240,8,1,-12.457,-3.194
3240,3,1,-10.354,4.441
3240,4,1,-3.938,-1.692
3240,5,1,-8.102,3.143
3240,7,1,-11.098,-4.715
3240,15,2,-10.635,-3.441
3240,16,2,-10.775,3.731
3240,17,2,-11.144,1.061
3240,18,2,-12.652,-3.456
3240,19,2,-7.318,-0.884
3280,8,1,-12.430,-3.213
3280,3,1,-10.174,4.438
3280,4,1,-3.883,-1.686
3280,5,1,-8.093,3.161
3280,7,1,-11.058,-4.715
3280,15,2,-10.662,-3.466
3280,16,2,-10.644,3.816
3280,17,2,-11.070,1.116
3280,18,2,-12.643,-3.444
3280,19,2,-7.334,-0.887
3320,8,1,-12.473,-3.255
3320,3,1,-10.043,4.438
3320,4,1,-3.798,-1.686
3320,5,1,-8.093,3.161
3320,7,1,-11.013,-4.673
3320,15,2,-10.705,-3.466
3320,16,2,-10.555,3.862
3320,17,2,-11.025,1.158
3320,18,2,-12.601,-3.399
3320,19,2,-7.376,-0.887
3360,8,1,-12.476,-3.271
3360,3,1,-9.866,4.429
3360,4,1,-3.728,-1.695
3360,5,1,-8.093,3.158
3360,7,1,-10.997,-4.660
3360,15,2,-10.738,-3.469
3360,16,2,-10.455,3.917
3360,17,2,-10.982,1.198
3360,18,2,-12.613,-3.405
3360,19,2,-7.413,-0.887
3400,8,1,-12.518,-3.313
3400,3,1,-9.735,4.429
3400,4,1,-3.685,-1.695
3400,5,1,-8.093,3.158
3400,7,1,-10.955,-4.618
3400,15,2,-10.781,-3.469
