ts in ms,player id,group id,x in m,y in m
129160,7,1,-1.466,-4.792
129160,10,1,-5.054,-7.888
129160,15,2,-4.877,-6.940
129160,16,2,-12.594,6.038
129160,18,2,-10.994,-3.731
129160,19,2,-8.967,1.987
129160,21,2,-4.837,-2.304
129200,8,1,-12.244,-4.788
129200,3,1,-12.357,7.142
129200,4,1,-8.218,2.749
129200,7,1,-1.426,-4.712
129200,10,1,-5.133,-7.861
129200,15,2,-4.980,-6.910
129200,16,2,-12.591,6.084
129200,18,2,-11.025,-3.758
129200,19,2,-8.824,1.978
129200,21,2,-4.749,-2.298
129240,8,1,-12.287,-4.831
129240,3,1,-12.357,7.142
129240,4,1,-8.129,2.704
129240,7,1,-1.384,-4.670
129240,10,1,-5.176,-7.818
129240,15,2,-5.069,-6.867
129240,16,2,-12.634,6.127
129240,18,2,-11.070,-3.758
129240,19,2,-8.736,1.978
129240,21,2,-4.660,-2.298
129280,8,1,-12.299,-4.880
129280,3,1,-12.351,7.151
129280,4,1,-8.019,2.667
129280,7,1,-1.372,-4.606
129280,10,1,-5.273,-7.797
129280,15,2,-5.194,-6.806
129280,16,2,-12.628,6.160
129280,18,2,-11.086,-3.780
129280,19,2,-8.617,1.975
129280,21,2,-4.593,-2.292
129320,8,1,-12.363,-4.929
129320,3,1,-12.360,7.148
129320,4,1,-7.907,2.612
129320,7,1,-1.347,-4.575
129320,10,1,-5.340,-7.788
129320,15,2,-5.252,-6.770
129320,16,2,-12.695,6.206
129320,18,2,-11.168,-3.773
129320,19,2,-8.580,1.960
129320,21,2,-4.551,-2.289
129360,8,1,-12.366,-4.965
129360,3,1,-12.357,7.154
129360,4,1,-7.785,2.545
129360,7,1,-1.302,-4.520
129360,10,1,-5.422,-7.769
129360,15,2,-5.352,-6.724
129360,16,2,-12.686,6.233
129360,18,2,-11.214,-3.792
129360,19,2,-8.446,1.960
129360,21,2,-4.499,-2.286
129400,8,1,-12.393,-5.029
129400,3,1,-12.369,7.154
129400,4,1,-7.681,2.518
129400,7,1,-1.271,-4.478
129400,10,1,-5.465,-7.751
129400,15,2,-5.435,-6.675
129400,16,2,-12.707,6.248
129400,18,2,-11.262,-3.789
129400,19,2,-8.376,1.939
129400,21,2,-4.441,-2.283
129440,8,1,-12.390,-5.096
129440,3,1,-12.363,7.160
129440,4,1,-7.556,2.463
129440,7,1,-1.231,-4.392
129440,10,1,-5.532,-7.699
129440,15,2,-5.563,-6.642
129440,16,2,-12.692,6.309
129440,18,2,-11.299,-3.801
129440,19,2,-8.233,1.945
129440,21,2,-4.365,-2.283
129480,8,1,-12.421,-5.130
129480,3,1,-12.378,7.160
129480,4,1,-7.462,2.414
129480,7,1,-1.189,-4.374
129480,10,1,-5.599,-7.663
129480,15,2,-5.627,-6.584
129480,16,2,-12.713,6.319
129480,18,2,-11.357,-3.798
129480,19,2,-8.175,1.920
129480,21,2,-4.337,-2.271
129520,8,1,-12.421,-5.176
129520,3,1,-12.378,7.160
129520,4,1,-7.334,2.329
129520,7,1,-1.146,-4.331
129520,10,1,-5.685,-7.620
129520,15,2,-5.758,-6.495
129520,16,2,-12.713,6.319
129520,18,2,-11.400,-3.798
129520,19,2,-8.044,1.920
129520,21,2,-4.295,-2.271
129560,8,1,-12.463,-5.218
129560,3,1,-12.378,7.160
129560,4,1,-7.203,2.240
129560,7,1,-1.103,-4.243
129560,10,1,-5.730,-7.577
129560,15,2,-5.846,-6.453
129560,16,2,-12.713,6.319
129560,18,2,-11.442,-3.798
129560,19,2,-7.916,1.878
129560,21,2,-4.206,-2.271
129600,8,1,-12.482,-5.264
129600,3,1,-12.390,7.157
129600,4,1,-7.081,2.176
129600,7,1,-1.076,-4.179
129600,10,1,-5.813,-7.532
129600,15,2,-5.947,-6.416
129600,16,2,-12.713,6.325
129600,18,2,-11.479,-3.801
129600,19,2,-7.815,1.859
129600,21,2,-4.164,-2.262
129640,8,1,-12.524,-5.352
129640,3,1,-12.390,7.157
129640,4,1,-6.953,2.134
129640,7,1,-1.076,-4.090
129640,10,1,-5.901,-7.443
129640,15,2,-6.078,-6.370
129640,16,2,-12.713,6.325
129640,18,2,-11.479,-3.801
129640,19,2,-7.684,1.817
129640,21,2,-4.078,-2.262
129680,8,1,-12.549,-5.398
129680,3,1,-12.402,7.151
129680,4,1,-6.834,2.067
129680,7,1,-1.064,-4.005
129680,10,1,-5.995,-7.395
129680,15,2,-6.184,-6.337
129680,16,2,-12.713,6.319
129680,18,2,-11.509,-3.801
129680,19,2,-7.587,1.795
129680,21,2,-4.042,-2.249
129720,8,1,-12.591,-5.441
129720,3,1,-12.402,7.151
129720,4,1,-6.703,1.981
129720,7,1,-1.064,-3.917
129720,10,1,-6.124,-7.352
129720,15,2,-6.273,-6.294
129720,16,2,-12.713,6.273
129720,18,2,-11.509,-3.801
129720,19,2,-7.501,1.753
129720,21,2,-3.996,-2.249
129760,8,1,-12.613,-5.493
129760,3,1,-12.415,7.148
129760,4,1,-6.590,1.908
129760,7,1,-1.061,-3.804
129760,10,1,-6.227,-7.300
129760,15,2,-6.389,-6.261
129760,16,2,-12.710,6.270
129760,18,2,-11.534,-3.801
129760,19,2,-7.398,1.722
129760,21,2,-3.965,-2.237
129800,8,1,-12.658,-5.538
129800,3,1,-12.415,7.148
129800,4,1,-6.501,1.862
129800,7,1,-1.061,-3.716
129800,10,1,-6.312,-7.257
129800,15,2,-6.474,-6.261
129800,16,2,-12.710,6.270
129800,18,2,-11.576,-3.801
129800,19,2,-7.312,1.637
129800,21,2,-3.923,-2.237
129840,8,1,-12.658,-5.581
129840,3,1,-12.457,7.148
129840,4,1,-6.373,1.777
129840,7,1,-1.061,-3.630
129840,10,1,-6.444,-7.215
129840,15,2,-6.562,-6.261
129840,16,2,-12.710,6.270
129840,18,2,-11.622,-3.801
129840,19,2,-7.224,1.591
129840,21,2,-3.923,-2.195
129880,8,1,-12.665,-5.660
129880,3,1,-12.482,7.111
129880,4,1,-6.258,1.679
129880,7,1,-1.067,-3.505
129880,10,1,-6.553,-7.184
129880,15,2,-6.666,-6.248
129880,16,2,-12.689,6.264
129880,18,2,-11.637,-3.804
129880,19,2,-7.056,1.539
129880,21,2,-3.874,-2.161
129920,8,1,-12.686,-5.691
129920,3,1,-12.515,7.114
129920,4,1,-6.148,1.588
129920,7,1,-1.067,-3.417
129920,10,1,-6.645,-7.163
129920,15,2,-6.733,-6.227
129920,16,2,-12.704,6.273
129920,18,2,-11.683,-3.801
129920,19,2,-7.001,1.506
129920,21,2,-3.895,-2.115
129960,8,1,-12.680,-5.755
129960,3,1,-12.537,7.117
129960,4,1,-6.020,1.466
129960,7,1,-1.067,-3.332
129960,10,1,-6.727,-7.142
129960,15,2,-6.846,-6.224
129960,16,2,-12.686,6.267
129960,18,2,-11.692,-3.804
129960,19,2,-6.864,1.460
129960,21,2,-3.859,-2.085
130000,8,1,-12.704,-5.797
130000,3,1,-12.573,7.123
130000,4,1,-5.919,1.402
130000,7,1,-1.067,-3.243
130000,10,1,-6.794,-7.114
130000,15,2,-6.937,-6.194
130000,16,2,-12.704,6.273
130000,18,2,-11.744,-3.798
130000,19,2,-6.779,1.414
130000,21,2,-3.877,-2.021
130040,8,1,-12.692,-5.843
130040,3,1,-12.591,7.126
130040,4,1,-5.779,1.305
130040,7,1,-1.067,-3.158
130040,10,1,-6.886,-7.068
130040,15,2,-7.059,-6.154
130040,16,2,-12.686,6.267
130040,18,2,-11.747,-3.801
130040,19,2,-6.633,1.335
130040,21,2,-3.850,-1.957
130080,8,1,-12.716,-5.898
130080,3,1,-12.628,7.129
130080,4,1,-5.651,1.216
130080,7,1,-1.067,-3.069
130080,10,1,-6.974,-7.029
130080,15,2,-7.129,-6.111
130080,16,2,-12.704,6.279
130080,18,2,-11.756,-3.792
130080,19,2,-6.556,1.323
130080,21,2,-3.868,-1.868
130120,8,1,-12.716,-5.983
130120,3,1,-12.628,7.129
130120,4,1,-5.563,1.128
130120,7,1,-1.109,-2.984
130120,10,1,-7.020,-6.986
130120,15,2,-7.218,-6.069
130120,16,2,-12.704,6.279
130120,18,2,-11.756,-3.792
130120,19,2,-6.425,1.280
130120,21,2,-3.868,-1.826
130160,8,1,-12.716,-6.026
130160,3,1,-12.628,7.172
130160,4,1,-5.432,1.042
130160,7,1,-1.155,-2.896
130160,10,1,-7.105,-6.940
130160,15,2,-7.349,-6.023
130160,16,2,-12.704,6.279
130160,18,2,-11.756,-3.792
130160,19,2,-6.337,1.280
130160,21,2,-3.868,-1.740
130200,8,1,-12.713,-6.078
130200,3,1,-12.631,7.178
130200,4,1,-5.319,0.972
130200,7,1,-1.161,-2.844
130200,10,1,-7.187,-6.910
130200,15,2,-7.446,-5.980
130200,16,2,-12.704,6.279
130200,18,2,-11.765,-3.786
130200,19,2,-6.212,1.241
130200,21,2,-3.874,-1.673
130240,8,1,-12.713,-6.120
130240,3,1,-12.631,7.178
130240,4,1,-5.233,0.930
130240,7,1,-1.204,-2.713
130240,10,1,-7.273,-6.867
130240,15,2,-7.535,-5.935
130240,16,2,-12.704,6.279
130240,18,2,-11.765,-3.786
130240,19,2,-6.081,1.198
130240,21,2,-3.874,-1.585
130280,8,1,-12.704,-6.169
130280,3,1,-12.625,7.187
130280,4,1,-5.127,0.850
130280,7,1,-1.216,-2.670
130280,10,1,-7.355,-6.834
130280,15,2,-7.629,-5.883
130280,16,2,-12.704,6.279
130280,18,2,-11.775,-3.777
130280,19,2,-5.956,1.161
130280,21,2,-3.892,-1.521
130320,8,1,-12.704,-6.212
130320,3,1,-12.582,7.187
130320,4,1,-5.038,0.765
130320,7,1,-1.259,-2.582
130320,10,1,-7.443,-6.791
130320,15,2,-7.672,-5.840
130320,16,2,-12.704,6.279
130320,18,2,-11.775,-3.777
130320,19,2,-5.871,1.161
130320,21,2,-3.892,-1.478
130360,8,1,-12.689,-6.267
130360,3,1,-12.573,7.206
130360,4,1,-4.932,0.689
130360,7,1,-1.280,-2.493
130360,10,1,-7.532,-6.767
130360,15,2,-7.769,-5.788
130360,16,2,-12.704,6.273
130360,18,2,-11.784,-3.767
130360,19,2,-5.755,1.125
130360,21,2,-3.920,-1.420
130400,8,1,-12.689,-6.267
130400,3,1,-12.530,7.206
130400,4,1,-4.801,0.643
130400,7,1,-1.280,-2.408
130400,10,1,-7.617,-6.721
130400,15,2,-7.855,-5.746
130400,16,2,-12.704,6.273
130400,18,2,-11.784,-3.767
130400,19,2,-5.666,1.125
130400,21,2,-3.920,-1.335
130440,8,1,-12.689,-6.309
130440,3,1,-12.485,7.206
130440,4,1,-4.715,0.558
130440,7,1,-1.280,-2.277
130440,10,1,-7.660,-6.678
130440,15,2,-7.901,-5.703
130440,16,2,-12.704,6.273
130440,18,2,-11.784,-3.767
130440,19,2,-5.581,1.082
130440,21,2,-3.965,-1.289
130480,8,1,-12.674,-6.361
130480,3,1,-12.451,7.196
130480,4,1,-4.633,0.454
130480,7,1,-1.317,-2.112
130480,10,1,-7.705,-6.645
130480,15,2,-7.952,-5.682
130480,16,2,-12.689,6.264
130480,18,2,-11.768,-3.780
130480,19,2,-5.456,1.024
130480,21,2,-3.981,-1.228
130520,8,1,-12.671,-6.401
130520,3,1,-12.433,7.230
130520,4,1,-4.539,0.372
130520,7,1,-1.298,-2.036
130520,10,1,-7.785,-6.611
130520,15,2,-8.038,-5.599
130520,16,2,-12.704,6.270
130520,18,2,-11.793,-3.752
130520,19,2,-5.389,1.000
130520,21,2,-4.051,-1.186
130560,8,1,-12.658,-6.437
130560,3,1,-12.399,7.218
130560,4,1,-4.484,0.299
130560,7,1,-1.332,-1.862
130560,10,1,-7.855,-6.587
130560,15,2,-8.111,-5.550
130560,16,2,-12.686,6.264
130560,18,2,-11.775,-3.722
130560,19,2,-5.294,0.951
130560,21,2,-4.057,-1.097
130600,8,1,-12.616,-6.480
130600,3,1,-12.421,7.257
130600,4,1,-4.429,0.247
130600,7,1,-1.323,-1.747
130600,10,1,-7.907,-6.596
130600,15,2,-8.214,-5.499
130600,16,2,-12.701,6.267
130600,18,2,-11.799,-3.691
130600,19,2,-5.206,0.908
130600,21,2,-4.133,-1.036
130640,8,1,-12.561,-6.505
130640,3,1,-12.393,7.279
130640,4,1,-4.401,0.192
130640,7,1,-1.344,-1.573
130640,10,1,-7.949,-6.575
130640,15,2,-8.266,-5.465
130640,16,2,-12.683,6.258
130640,18,2,-11.784,-3.664
130640,19,2,-5.090,0.869
130640,21,2,-4.173,-0.963
130680,8,1,-12.543,-6.565
130680,3,1,-12.415,7.318
130680,4,1,-4.392,0.131
130680,7,1,-1.344,-1.466
130680,10,1,-8.022,-6.581
130680,15,2,-8.346,-5.401
130680,16,2,-12.698,6.267
130680,18,2,-11.808,-3.627
130680,19,2,-5.032,0.826
130680,21,2,-4.276,-0.927
130720,8,1,-12.500,-6.565
130720,3,1,-12.415,7.361
130720,4,1,-4.392,0.088
130720,7,1,-1.344,-1.381
130720,10,1,-8.111,-6.581
130720,15,2,-8.388,-5.358
130720,16,2,-12.698,6.267
130720,18,2,-11.808,-3.584
130720,19,2,-4.947,0.783
130720,21,2,-4.319,-0.841
130760,8,1,-12.457,-6.565
130760,3,1,-12.415,7.407
130760,4,1,-4.392,0.046
130760,7,1,-1.344,-1.250
130760,10,1,-8.196,-6.581
130760,15,2,-8.477,-5.313
130760,16,2,-12.698,6.267
130760,18,2,-11.808,-3.542
130760,19,2,-4.901,0.783
130760,21,2,-4.407,-0.753
130800,8,1,-12.427,-6.599
130800,3,1,-12.409,7.416
130800,4,1,-4.389,0.024
130800,7,1,-1.375,-1.109
130800,10,1,-8.257,-6.575
130800,15,2,-8.544,-5.267
130800,16,2,-12.698,6.264
130800,18,2,-11.814,-3.530
130800,19,2,-4.846,0.756
130800,21,2,-4.465,-0.683
130840,8,1,-12.384,-6.645
130840,3,1,-12.409,7.459
130840,4,1,-4.389,-0.018
130840,7,1,-1.420,-0.978
130840,10,1,-8.303,-6.575
130840,15,2,-8.586,-5.224
130840,16,2,-12.698,6.264
130840,18,2,-11.814,-3.530
130840,19,2,-4.758,0.756
130840,21,2,-4.554,-0.640
130880,8,1,-12.387,-6.681
130880,3,1,-12.406,7.459
130880,4,1,-4.411,-0.021
130880,7,1,-1.451,-0.835
130880,10,1,-8.361,-6.562
130880,15,2,-8.650,-5.182
130880,16,2,-12.695,6.264
130880,18,2,-11.820,-3.524
130880,19,2,-4.728,0.762
130880,21,2,-4.624,-0.570
130920,8,1,-12.387,-6.724
130920,3,1,-12.406,7.459
130920,4,1,-4.411,-0.021
130920,7,1,-1.494,-0.704
130920,10,1,-8.449,-6.562
130920,15,2,-8.693,-5.139
130920,16,2,-12.695,6.264
130920,18,2,-11.820,-3.524
130920,19,2,-4.685,0.762
130920,21,2,-4.670,-0.524
130960,8,1,-12.357,-6.754
130960,3,1,-12.402,7.465
130960,4,1,-4.456,-0.006
130960,7,1,-1.524,-0.558
130960,10,1,-8.501,-6.553
130960,15,2,-8.757,-5.096
130960,16,2,-12.695,6.258
130960,18,2,-11.826,-3.520
130960,19,2,-4.670,0.786
130960,21,2,-4.728,-0.457
131000,8,1,-12.357,-6.797
131000,3,1,-12.402,7.419
131000,4,1,-4.502,0.037
131000,7,1,-1.570,-0.384
131000,10,1,-8.547,-6.553
131000,15,2,-8.842,-5.051
131000,16,2,-12.695,6.258
131000,18,2,-11.826,-3.520
131000,19,2,-4.627,0.829
131000,21,2,-4.813,-0.415
131040,8,1,-12.342,-6.843
131040,3,1,-12.415,7.410
131040,4,1,-4.545,0.067
131040,7,1,-1.612,-0.268
131040,10,1,-8.599,-6.541
131040,15,2,-8.909,-4.980
131040,16,2,-12.707,6.248
131040,18,2,-11.857,-3.530
131040,19,2,-4.645,0.875
131040,21,2,-4.874,-0.381
131080,8,1,-12.284,-6.855
131080,3,1,-12.393,7.370
131080,4,1,-4.596,0.085
131080,7,1,-1.686,-0.091
131080,10,1,-8.675,-6.535
131080,15,2,-8.934,-4.935
131080,16,2,-12.649,6.242
131080,18,2,-11.829,-3.524
131080,19,2,-4.593,0.924
131080,21,2,-4.920,-0.320
131120,8,1,-12.259,-6.867
131120,3,1,-12.406,7.358
131120,4,1,-4.673,0.119
131120,7,1,-1.701,0.024
131120,10,1,-8.763,-6.535
131120,15,2,-9.013,-4.892
131120,16,2,-12.655,6.233
131120,18,2,-11.857,-3.533
131120,19,2,-4.657,0.985
131120,21,2,-4.993,-0.283
131160,8,1,-12.213,-6.873
131160,3,1,-12.387,7.318
131160,4,1,-4.752,0.131
131160,7,1,-1.768,0.204
131160,10,1,-8.821,-6.538
131160,15,2,-9.019,-4.852
131160,16,2,-12.598,6.188
131160,18,2,-11.826,-3.530
131160,19,2,-4.648,1.067
131160,21,2,-5.063,-0.241
131200,8,1,-12.180,-6.886
131200,3,1,-12.402,7.300
131200,4,1,-4.837,0.137
131200,7,1,-1.807,0.329
131200,10,1,-8.867,-6.514
131200,15,2,-9.111,-4.801
131200,16,2,-12.598,6.166
131200,18,2,-11.860,-3.539
131200,19,2,-4.721,1.149
131200,21,2,-5.163,-0.183
131240,8,1,-12.140,-6.886
131240,3,1,-12.384,7.251
131240,4,1,-4.932,0.137
131240,7,1,-1.905,0.509
131240,10,1,-8.916,-6.474
131240,15,2,-9.098,-4.776
131240,16,2,-12.540,6.120
131240,18,2,-11.826,-3.533
131240,19,2,-4.706,1.210
131240,21,2,-5.264,-0.110
131280,8,1,-12.092,-6.904
131280,3,1,-12.393,7.270
131280,4,1,-4.996,0.152
131280,7,1,-1.960,0.625
131280,10,1,-8.983,-6.437
131280,15,2,-9.153,-4.709
131280,16,2,-12.534,6.093
131280,18,2,-11.857,-3.548
131280,19,2,-4.788,1.262
131280,21,2,-5.349,-0.076
131320,8,1,-12.021,-6.901
131320,3,1,-12.381,7.236
131320,4,1,-5.081,0.207
131320,7,1,-2.045,0.771
131320,10,1,-9.062,-6.407
131320,15,2,-9.175,-4.691
131320,16,2,-12.479,6.056
131320,18,2,-11.826,-3.581
131320,19,2,-4.773,1.350
131320,21,2,-5.419,-0.021
131360,8,1,-11.979,-6.901
131360,3,1,-12.381,7.236
131360,4,1,-5.169,0.250
131360,7,1,-2.088,0.902
131360,10,1,-9.104,-6.364
131360,15,2,-9.217,-4.691
131360,16,2,-12.479,6.014
131360,18,2,-11.826,-3.627
131360,19,2,-4.816,1.436
131360,21,2,-5.508,0.021
131400,8,1,-11.936,-6.913
131400,3,1,-12.375,7.215
131400,4,1,-5.221,0.293
131400,7,1,-2.155,1.042
131400,10,1,-9.172,-6.303
131400,15,2,-9.254,-4.651
131400,16,2,-12.460,5.992
131400,18,2,-11.826,-3.633
131400,19,2,-4.856,1.503
131400,21,2,-5.596,0.082
131440,8,1,-11.890,-6.913
131440,3,1,-12.375,7.215
131440,4,1,-5.310,0.335
131440,7,1,-2.243,1.173
131440,10,1,-9.257,-6.215
131440,15,2,-9.297,-4.606
131440,16,2,-12.460,5.992
131440,18,2,-11.826,-3.679
131440,19,2,-4.901,1.545
131440,21,2,-5.639,0.125
131480,8,1,-11.851,-6.925
131480,3,1,-12.366,7.196
131480,4,1,-5.453,0.357
131480,7,1,-2.301,1.302
131480,10,1,-9.336,-6.160
131480,15,2,-9.333,-4.566
131480,16,2,-12.445,5.977
131480,18,2,-11.820,-3.685
131480,19,2,-4.947,1.609
131480,21,2,-5.648,0.198
131520,8,1,-11.808,-6.925
131520,3,1,-12.366,7.196
131520,4,1,-5.496,0.402
131520,7,1,-2.344,1.387
131520,10,1,-9.425,-6.117
131520,15,2,-9.376,-4.523
131520,16,2,-12.445,5.977
131520,18,2,-11.820,-3.728
131520,19,2,-4.990,1.695
131520,21,2,-5.694,0.241
131560,8,1,-11.765,-6.937
131560,3,1,-12.354,7.181
131560,4,1,-5.560,0.430
131560,7,1,-2.423,1.521
131560,10,1,-9.492,-6.063
131560,15,2,-9.409,-4.490
131560,16,2,-12.427,5.962
131560,18,2,-11.817,-3.731
131560,19,2,-5.041,1.762
131560,21,2,-5.758,0.290
131600,8,1,-11.723,-6.937
131600,3,1,-12.354,7.181
131600,4,1,-5.648,0.430
131600,7,1,-2.509,1.652
131600,10,1,-9.534,-6.017
131600,15,2,-9.452,-4.447
131600,16,2,-12.427,5.962
131600,18,2,-11.817,-3.731
131600,19,2,-5.084,1.804
131600,21,2,-5.843,0.332
131640,8,1,-11.680,-6.937
131640,3,1,-12.354,7.181
131640,4,1,-5.736,0.430
131640,7,1,-2.597,1.780
131640,10,1,-9.580,-5.974
131640,15,2,-9.498,-4.404
131640,16,2,-12.427,5.962
131640,18,2,-11.817,-3.731
131640,19,2,-5.169,1.847
131640,21,2,-5.931,0.375
131680,8,1,-11.616,-6.956
131680,3,1,-12.348,7.172
131680,4,1,-5.867,0.393
131680,7,1,-2.734,1.914
131680,10,1,-9.644,-5.947
131680,15,2,-9.510,-4.401
131680,16,2,-12.348,5.950
131680,18,2,-11.787,-3.758
131680,19,2,-5.197,1.893
131680,21,2,-6.029,0.408
131720,8,1,-11.586,-6.995
131720,3,1,-12.342,7.172
131720,4,1,-5.913,0.387
131720,7,1,-2.789,2.024
131720,10,1,-9.684,-5.913
131720,15,2,-9.571,-4.377
131720,16,2,-12.354,5.944
131720,18,2,-11.811,-3.737
131720,19,2,-5.279,1.954
131720,21,2,-6.166,0.466
131760,8,1,-11.531,-7.014
131760,3,1,-12.335,7.166
131760,4,1,-5.947,0.363
131760,7,1,-2.908,2.164
131760,10,1,-9.732,-5.858
131760,15,2,-9.577,-4.383
131760,16,2,-12.284,5.938
131760,18,2,-11.784,-3.761
131760,19,2,-5.291,2.027
131760,21,2,-6.316,0.466
131800,8,1,-11.488,-7.056
131800,3,1,-12.323,7.160
131800,4,1,-6.032,0.347
131800,7,1,-2.987,2.304
131800,10,1,-9.784,-5.813
131800,15,2,-9.650,-4.356
131800,16,2,-12.284,5.928
131800,18,2,-11.802,-3.743
131800,19,2,-5.398,2.067
131800,21,2,-6.437,0.488
131840,8,1,-11.445,-7.068
131840,3,1,-12.281,7.157
131840,4,1,-6.163,0.305
131840,7,1,-3.118,2.405
131840,10,1,-9.824,-5.773
131840,15,2,-9.690,-4.368
131840,16,2,-12.220,5.928
131840,18,2,-11.778,-3.767
131840,19,2,-5.438,2.124
131840,21,2,-6.550,0.536
131880,8,1,-11.430,-7.114
131880,3,1,-12.259,7.154
131880,4,1,-6.218,0.287
131880,7,1,-3.194,2.533
131880,10,1,-9.891,-5.712
131880,15,2,-9.732,-4.331
131880,16,2,-12.213,5.913
131880,18,2,-11.796,-3.749
131880,19,2,-5.566,2.179
131880,21,2,-6.663,0.570
131920,8,1,-11.384,-7.160
131920,3,1,-12.217,7.154
131920,4,1,-6.306,0.244
131920,7,1,-3.322,2.621
131920,10,1,-9.976,-5.624
131920,15,2,-9.775,-4.289
131920,16,2,-12.168,5.913
131920,18,2,-11.796,-3.749
131920,19,2,-5.611,2.265
131920,21,2,-6.751,0.613
131960,8,1,-11.342,-7.160
131960,3,1,-12.174,7.154
131960,4,1,-6.349,0.244
131960,7,1,-3.411,2.752
131960,10,1,-10.022,-5.538
131960,15,2,-9.818,-4.243
131960,16,2,-12.168,5.913
131960,18,2,-11.796,-3.749
131960,19,2,-5.697,2.353
131960,21,2,-6.840,0.655
132000,8,1,-11.293,-7.166
132000,3,1,-12.153,7.154
132000,4,1,-6.444,0.207
132000,7,1,-3.524,2.859
132000,10,1,-10.080,-5.483
132000,15,2,-9.860,-4.222
132000,16,2,-12.149,5.898
132000,18,2,-11.778,-3.749
132000,19,2,-5.779,2.408
132000,21,2,-6.946,0.683
132040,8,1,-11.247,-7.166
132040,3,1,-12.110,7.154
132040,4,1,-6.532,0.162
132040,7,1,-3.655,2.944
132040,10,1,-10.168,-5.441
132040,15,2,-9.903,-4.179
132040,16,2,-12.149,5.898
132040,18,2,-11.778,-3.749
132040,19,2,-5.867,2.451
132040,21,2,-7.035,0.725
132080,8,1,-11.198,-7.172
132080,3,1,-12.089,7.160
132080,4,1,-6.614,0.113
132080,7,1,-3.777,3.060
132080,10,1,-10.220,-5.368
132080,15,2,-9.934,-4.154
132080,16,2,-12.128,5.886
132080,18,2,-11.753,-3.740
132080,19,2,-5.950,2.496
132080,21,2,-7.148,0.741
132120,8,1,-11.113,-7.172
132120,3,1,-12.089,7.160
132120,4,1,-6.657,0.070
132120,7,1,-3.865,3.191
132120,10,1,-10.308,-5.325
132120,15,2,-9.934,-4.112
132120,16,2,-12.128,5.886
132120,18,2,-11.711,-3.740
132120,19,2,-6.038,2.539
132120,21,2,-7.233,0.741
132160,8,1,-11.064,-7.178
132160,3,1,-12.061,7.169
132160,4,1,-6.751,0.003
132160,7,1,-3.981,3.301
132160,10,1,-10.379,-5.258
132160,15,2,-9.952,-4.087
132160,16,2,-12.107,5.874
132160,18,2,-11.680,-3.728
132160,19,2,-6.120,2.582
132160,21,2,-7.340,0.744
132200,8,1,-11.019,-7.178
132200,3,1,-12.061,7.169
132200,4,1,-6.840,-0.040
132200,7,1,-4.066,3.389
132200,10,1,-10.424,-5.215
132200,15,2,-9.998,-4.087
132200,16,2,-12.064,5.828
132200,18,2,-11.637,-3.685
132200,19,2,-6.206,2.624
132200,21,2,-7.471,0.744
132240,8,1,-10.976,-7.178
132240,3,1,-12.061,7.169
132240,4,1,-6.928,-0.085
132240,7,1,-4.197,3.475
132240,10,1,-10.467,-5.173
132240,15,2,-10.040,-4.087
132240,16,2,-12.064,5.785
132240,18,2,-11.595,-3.642
132240,19,2,-6.294,2.670
132240,21,2,-7.556,0.744
132280,8,1,-10.924,-7.175
132280,3,1,-12.046,7.169
132280,4,1,-7.001,-0.168
132280,7,1,-4.334,3.566
132280,10,1,-10.540,-5.127
132280,15,2,-10.068,-4.090
132280,16,2,-11.991,5.761
132280,18,2,-11.546,-3.621
132280,19,2,-6.346,2.725
132280,21,2,-7.660,0.750
132320,8,1,-10.866,-7.178
132320,3,1,-12.040,7.175
132320,4,1,-7.044,-0.216
132320,7,1,-4.420,3.661
132320,10,1,-10.592,-5.069
132320,15,2,-10.092,-4.069
132320,16,2,-11.997,5.709
132320,18,2,-11.506,-3.581
132320,19,2,-6.471,2.746
132320,21,2,-7.812,0.744
132360,8,1,-10.784,-7.175
132360,3,1,-12.031,7.172
132360,4,1,-7.096,-0.283
132360,7,1,-4.563,3.709
132360,10,1,-10.659,-5.060
132360,15,2,-10.123,-4.078
132360,16,2,-11.933,5.688
132360,18,2,-11.424,-3.563
132360,19,2,-6.541,2.792
132360,21,2,-7.882,0.753
132400,8,1,-10.750,-7.178
132400,3,1,-12.028,7.190
132400,4,1,-7.135,-0.366
132400,7,1,-4.688,3.789
132400,10,1,-10.732,-5.002
132400,15,2,-10.150,-4.057
132400,16,2,-11.930,5.627
132400,18,2,-11.418,-3.524
132400,19,2,-6.657,2.826
132400,21,2,-8.022,0.747
132440,8,1,-10.683,-7.172
132440,3,1,-12.031,7.187
132440,4,1,-7.157,-0.457
132440,7,1,-4.846,3.853
132440,10,1,-10.811,-4.999
132440,15,2,-10.177,-4.072
132440,16,2,-11.869,5.614
132440,18,2,-11.342,-3.511
132440,19,2,-6.706,2.862
132440,21,2,-8.108,0.753
132480,8,1,-10.635,-7.178
132480,3,1,-12.028,7.209
132480,4,1,-7.157,-0.573
132480,7,1,-4.968,3.953
132480,10,1,-10.909,-5.002
132480,15,2,-10.183,-4.042
132480,16,2,-11.909,5.587
132480,18,2,-11.327,-3.511
132480,19,2,-6.852,2.862
132480,21,2,-8.236,0.744
132520,8,1,-10.589,-7.178
132520,3,1,-12.028,7.209
132520,4,1,-7.157,-0.704
132520,7,1,-5.099,3.996
132520,10,1,-10.997,-5.002
132520,15,2,-10.226,-4.042
132520,16,2,-11.866,5.587
132520,18,2,-11.281,-3.511
