ts in ms,player id,group id,x in m,y in m
62000,15,2,3.551,1.006
62000,20,2,7.331,-0.040
62000,22,2,10.589,-4.688
62000,18,2,3.795,2.057
62000,21,2,10.263,4.667
62040,3,1,11.619,-7.160
62040,4,1,1.228,1.027
62040,6,1,7.849,-0.180
62040,7,1,10.817,6.886
62040,10,1,3.475,3.713
62040,15,2,3.551,1.006
62040,20,2,7.373,-0.082
62040,22,2,10.589,-4.688
62040,18,2,3.880,2.146
62040,21,2,10.263,4.667
62080,3,1,11.662,-7.157
62080,4,1,1.231,1.015
62080,6,1,7.928,-0.213
62080,7,1,10.805,6.882
62080,10,1,3.569,3.822
62080,15,2,3.566,0.997
62080,20,2,7.437,-0.107
62080,22,2,10.629,-4.679
62080,18,2,3.993,2.228
62080,21,2,10.269,4.642
62120,3,1,11.708,-7.157
62120,4,1,1.231,1.015
62120,6,1,7.974,-0.256
62120,7,1,10.805,6.882
62120,10,1,3.700,3.908
62120,15,2,3.566,0.997
62120,20,2,7.523,-0.107
62120,22,2,10.671,-4.679
62120,18,2,4.078,2.317
62120,21,2,10.269,4.599
62160,3,1,11.750,-7.148
62160,4,1,1.231,1.006
62160,6,1,8.041,-0.302
62160,7,1,10.796,6.873
62160,10,1,3.810,4.026
62160,15,2,3.575,0.985
62160,20,2,7.593,-0.125
62160,22,2,10.708,-4.676
62160,18,2,4.191,2.393
62160,21,2,10.275,4.575
62200,3,1,11.750,-7.148
62200,4,1,1.231,1.006
62200,6,1,8.129,-0.344
62200,7,1,10.796,6.831
62200,10,1,3.898,4.115
62200,15,2,3.575,0.942
62200,20,2,7.635,-0.125
62200,22,2,10.753,-4.676
62200,18,2,4.322,2.435
62200,21,2,10.275,4.532
62240,3,1,11.775,-7.139
62240,4,1,1.186,0.978
62240,6,1,8.166,-0.396
62240,7,1,10.784,6.831
62240,10,1,4.026,4.203
62240,15,2,3.597,0.908
62240,20,2,7.702,-0.122
62240,22,2,10.821,-4.654
62240,18,2,4.414,2.502
62240,21,2,10.302,4.481
62280,3,1,11.781,-7.145
62280,4,1,1.231,0.997
62280,6,1,8.227,-0.479
62280,7,1,10.790,6.776
62280,10,1,4.115,4.331
62280,15,2,3.572,0.890
62280,20,2,7.742,-0.134
62280,22,2,10.824,-4.670
62280,18,2,4.551,2.588
62280,21,2,10.281,4.465
62320,3,1,11.811,-7.135
62320,4,1,1.186,0.969
62320,6,1,8.285,-0.506
62320,7,1,10.778,6.776
62320,10,1,4.246,4.420
62320,15,2,3.597,0.850
62320,20,2,7.815,-0.137
62320,22,2,10.897,-4.651
62320,18,2,4.673,2.676
62320,21,2,10.312,4.411
62360,3,1,11.808,-7.139
62360,4,1,1.234,0.991
62360,6,1,8.321,-0.573
62360,7,1,10.784,6.727
62360,10,1,4.377,4.508
62360,15,2,3.575,0.835
62360,20,2,7.876,-0.192
62360,22,2,10.933,-4.670
62360,18,2,4.776,2.743
62360,21,2,10.290,4.404
62400,3,1,11.845,-7.132
62400,4,1,1.189,0.963
62400,6,1,8.388,-0.613
62400,7,1,10.775,6.724
62400,10,1,4.468,4.615
62400,15,2,3.603,0.786
62400,20,2,7.919,-0.207
62400,22,2,10.976,-4.648
62400,18,2,4.880,2.807
62400,21,2,10.321,4.395
62440,3,1,11.872,-7.139
62440,4,1,1.238,0.985
62440,6,1,8.458,-0.661
62440,7,1,10.784,6.681
62440,10,1,4.599,4.703
62440,15,2,3.578,0.774
62440,20,2,7.955,-0.259
62440,22,2,11.006,-4.667
62440,18,2,4.996,2.893
62440,21,2,10.296,4.395
62480,3,1,11.921,-7.132
62480,4,1,1.192,0.957
62480,6,1,8.492,-0.716
62480,7,1,10.772,6.715
62480,10,1,4.734,4.792
62480,15,2,3.606,0.762
62480,20,2,8.004,-0.287
62480,22,2,11.058,-4.642
62480,18,2,5.087,2.978
62480,21,2,10.330,4.383
62520,3,1,11.939,-7.142
62520,4,1,1.238,0.981
62520,6,1,8.541,-0.796
62520,7,1,10.741,6.669
62520,10,1,4.865,4.877
62520,15,2,3.584,0.750
62520,20,2,8.022,-0.335
62520,22,2,11.077,-4.663
62520,18,2,5.173,3.042
62520,21,2,10.305,4.389
62560,3,1,11.982,-7.142
62560,4,1,1.238,0.981
62560,6,1,8.583,-0.838
62560,7,1,10.741,6.669
62560,10,1,4.996,4.920
62560,15,2,3.584,0.750
62560,20,2,8.065,-0.378
62560,22,2,11.119,-4.663
62560,18,2,5.258,3.085
62560,21,2,10.305,4.389
62600,3,1,11.994,-7.148
62600,4,1,1.283,1.009
62600,6,1,8.614,-0.899
62600,7,1,10.711,6.629
62600,10,1,5.081,5.008
62600,15,2,3.560,0.747
62600,20,2,8.077,-0.418
62600,22,2,11.131,-4.679
62600,18,2,5.355,3.173
62600,21,2,10.275,4.398
62640,3,1,12.055,-7.148
62640,4,1,1.241,0.985
62640,6,1,8.663,-0.930
62640,7,1,10.696,6.633
62640,10,1,5.200,5.090
62640,15,2,3.588,0.728
62640,20,2,8.096,-0.424
62640,22,2,11.162,-4.648
62640,18,2,5.462,3.246
62640,21,2,10.312,4.386
62680,3,1,12.061,-7.154
62680,4,1,1.286,1.012
62680,6,1,8.681,-1.021
62680,7,1,10.662,6.590
62680,10,1,5.325,5.154
62680,15,2,3.560,0.735
62680,20,2,8.096,-0.491
62680,22,2,11.165,-4.627
62680,18,2,5.575,3.313
62680,21,2,10.281,4.398
62720,3,1,12.085,-7.157
62720,4,1,1.244,0.985
62720,6,1,8.693,-1.088
62720,7,1,10.644,6.587
62720,10,1,5.441,5.200
62720,15,2,3.591,0.716
62720,20,2,8.132,-0.512
62720,22,2,11.202,-4.593
62720,18,2,5.663,3.353
62720,21,2,10.312,4.383
62760,3,1,12.128,-7.163
62760,4,1,1.286,1.015
62760,6,1,8.705,-1.164
62760,7,1,10.610,6.508
62760,10,1,5.566,5.243
62760,15,2,3.563,0.728
62760,20,2,8.129,-0.567
62760,22,2,11.192,-4.575
62760,18,2,5.746,3.399
62760,21,2,10.278,4.395
62800,3,1,12.162,-7.169
62800,4,1,1.244,0.988
62800,6,1,8.727,-1.204
62800,7,1,10.635,6.498
62800,10,1,5.682,5.294
62800,15,2,3.591,0.713
62800,20,2,8.163,-0.591
62800,22,2,11.238,-4.545
62800,18,2,5.864,3.447
62800,21,2,10.305,4.380
62840,3,1,12.204,-7.169
62840,4,1,1.244,0.988
62840,6,1,8.769,-1.250
62840,7,1,10.592,6.453
62840,10,1,5.813,5.337
62840,15,2,3.591,0.713
62840,20,2,8.163,-0.634
62840,22,2,11.281,-4.545
62840,18,2,5.950,3.490
62840,21,2,10.305,4.380
62880,3,1,12.247,-7.169
62880,4,1,1.244,0.988
62880,6,1,8.815,-1.292
62880,7,1,10.592,6.410
62880,10,1,5.944,5.337
62880,15,2,3.591,0.713
62880,20,2,8.205,-0.680
62880,22,2,11.327,-4.499
62880,18,2,6.038,3.490
62880,21,2,10.305,4.380
62920,3,1,12.274,-7.172
62920,4,1,1.286,1.015
62920,6,1,8.851,-1.347
62920,7,1,10.564,6.364
62920,10,1,6.087,5.343
62920,15,2,3.563,0.728
62920,20,2,8.233,-0.716
62920,22,2,11.339,-4.529
62920,18,2,6.151,3.502
62920,21,2,10.269,4.392
62960,3,1,12.311,-7.181
62960,4,1,1.244,0.991
62960,6,1,8.897,-1.390
62960,7,1,10.577,6.337
62960,10,1,6.230,5.365
62960,15,2,3.591,0.719
62960,20,2,8.269,-0.716
62960,22,2,11.400,-4.542
62960,18,2,6.239,3.527
62960,21,2,10.275,4.371
63000,3,1,12.326,-7.181
63000,4,1,1.286,1.018
63000,6,1,8.928,-1.457
63000,7,1,10.552,6.297
63000,10,1,6.376,5.365
63000,15,2,3.563,0.738
63000,20,2,8.278,-0.741
63000,22,2,11.406,-4.572
63000,18,2,6.328,3.575
63000,21,2,10.244,4.383
63040,3,1,12.326,-7.181
63040,4,1,1.286,1.018
63040,6,1,8.970,-1.500
63040,7,1,10.552,6.297
63040,10,1,6.508,5.365
63040,15,2,3.563,0.738
63040,20,2,8.321,-0.741
63040,22,2,11.448,-4.618
63040,18,2,6.456,3.621
63040,21,2,10.202,4.383
63080,3,1,12.338,-7.175
63080,4,1,1.329,1.042
63080,6,1,8.992,-1.545
63080,7,1,10.528,6.264
63080,10,1,6.654,5.358
63080,15,2,3.533,0.753
63080,20,2,8.330,-0.762
63080,22,2,11.448,-4.648
63080,18,2,6.556,3.661
63080,21,2,10.129,4.398
63120,3,1,12.335,-7.178
63120,4,1,1.311,1.033
63120,6,1,8.992,-1.615
63120,7,1,10.534,6.273
63120,10,1,6.815,5.368
63120,15,2,3.545,0.750
63120,20,2,8.373,-0.762
63120,22,2,11.455,-4.679
63120,18,2,6.678,3.722
63120,21,2,10.098,4.389
63160,3,1,12.345,-7.163
63160,4,1,1.372,1.067
63160,6,1,8.992,-1.676
63160,7,1,10.516,6.248
63160,10,1,6.959,5.334
63160,15,2,3.505,0.762
63160,20,2,8.382,-0.762
63160,22,2,11.430,-4.724
63160,18,2,6.757,3.810
63160,21,2,10.007,4.420
63200,3,1,12.345,-7.163
63200,4,1,1.372,1.067
63200,6,1,8.992,-1.676
63200,7,1,10.516,6.248
63200,10,1,7.163,5.334
63200,15,2,3.505,0.762
63200,20,2,8.382,-0.762
63200,22,2,11.430,-4.724
63200,18,2,6.858,3.810
63200,21,2,9.906,4.420
63240,3,1,12.323,-7.257
63240,4,1,1.061,0.908
63240,6,1,8.995,-1.673
63240,7,1,10.558,6.291
63240,10,1,7.145,5.459
63240,15,2,3.706,0.701
63240,20,2,8.425,-0.881
63240,22,2,11.720,-4.566
63240,18,2,6.922,3.770
63240,21,2,10.055,4.161
63280,3,1,12.326,-7.233
63280,4,1,1.164,0.963
63280,6,1,8.992,-1.676
63280,7,1,10.534,6.273
63280,10,1,7.239,5.404
63280,15,2,3.636,0.725
63280,20,2,8.419,-0.856
63280,22,2,11.744,-4.621
63280,18,2,7.062,3.801
63280,21,2,9.964,4.234
63320,3,1,12.326,-7.230
63320,4,1,1.189,0.975
63320,6,1,8.992,-1.737
63320,7,1,10.525,6.264
63320,10,1,7.446,5.383
63320,15,2,3.624,0.732
63320,20,2,8.419,-0.924
63320,22,2,11.756,-4.633
63320,18,2,7.123,3.810
63320,21,2,9.857,4.243
63360,3,1,12.323,-7.230
63360,4,1,1.195,0.978
63360,6,1,9.013,-1.801
63360,7,1,10.522,6.261
63360,10,1,7.574,5.365
63360,15,2,3.618,0.732
63360,20,2,8.422,-0.963
63360,22,2,11.768,-4.639
63360,18,2,7.218,3.816
63360,21,2,9.796,4.243
63400,3,1,12.326,-7.215
63400,4,1,1.241,1.003
63400,6,1,9.056,-1.844
63400,7,1,10.516,6.255
63400,10,1,7.708,5.346
63400,15,2,3.591,0.741
63400,20,2,8.419,-0.991
63400,22,2,11.772,-4.663
63400,18,2,7.337,3.822
63400,21,2,9.732,4.237
63440,3,1,12.311,-7.236
63440,4,1,1.195,0.981
63440,6,1,9.077,-1.893
63440,7,1,10.516,6.252
63440,10,1,7.870,5.331
63440,15,2,3.618,0.735
63440,20,2,8.434,-1.036
63440,22,2,11.793,-4.639
63440,18,2,7.407,3.822
63440,21,2,9.690,4.182
63480,3,1,12.271,-7.218
63480,4,1,1.241,1.003
63480,6,1,9.123,-1.939
63480,7,1,10.513,6.248
63480,10,1,8.007,5.276
63480,15,2,3.591,0.741
63480,20,2,8.425,-1.055
63480,22,2,11.790,-4.663
63480,18,2,7.504,3.822
63480,21,2,9.644,4.182
63520,3,1,12.253,-7.236
63520,4,1,1.195,0.981
63520,6,1,9.153,-1.996
63520,7,1,10.513,6.248
63520,10,1,8.117,5.249
63520,15,2,3.618,0.735
63520,20,2,8.443,-1.067
63520,22,2,11.820,-4.642
63520,18,2,7.605,3.813
63520,21,2,9.629,4.124
63560,3,1,12.217,-7.218
63560,4,1,1.241,1.003
63560,6,1,9.196,-1.996
63560,7,1,10.513,6.248
63560,10,1,8.254,5.200
63560,15,2,3.591,0.741
63560,20,2,8.431,-1.079
63560,22,2,11.808,-4.660
63560,18,2,7.724,3.807
63560,21,2,9.601,4.127
63600,3,1,12.192,-7.236
63600,4,1,1.195,0.985
63600,6,1,9.239,-1.996
63600,7,1,10.510,6.245
63600,10,1,8.397,5.157
63600,15,2,3.618,0.732
63600,20,2,8.449,-1.100
63600,22,2,11.842,-4.639
63600,18,2,7.806,3.792
63600,21,2,9.574,4.066
63640,3,1,12.156,-7.218
63640,4,1,1.241,1.006
63640,6,1,9.263,-2.048
63640,7,1,10.510,6.248
63640,10,1,8.538,5.118
63640,15,2,3.591,0.738
63640,20,2,8.434,-1.146
63640,22,2,11.823,-4.660
63640,18,2,7.897,3.783
63640,21,2,9.519,4.075
63680,3,1,12.125,-7.239
63680,4,1,1.198,0.985
63680,6,1,9.263,-2.085
63680,7,1,10.510,6.248
63680,10,1,8.684,5.060
63680,15,2,3.618,0.728
63680,20,2,8.452,-1.177
63680,22,2,11.860,-4.636
63680,18,2,7.965,3.758
63680,21,2,9.479,4.060
63720,3,1,12.107,-7.236
63720,4,1,1.198,0.985
63720,6,1,9.281,-2.121
63720,7,1,10.510,6.252
63720,10,1,8.812,5.011
63720,15,2,3.618,0.725
63720,20,2,8.455,-1.207
63720,22,2,11.875,-4.636
63720,18,2,8.059,3.728
63720,21,2,9.434,4.063
63760,3,1,12.107,-7.236
63760,4,1,1.198,0.985
63760,6,1,9.281,-2.167
63760,7,1,10.510,6.252
63760,10,1,8.943,5.011
63760,15,2,3.618,0.725
63760,20,2,8.455,-1.250
63760,22,2,11.875,-4.636
63760,18,2,8.147,3.685
63760,21,2,9.391,4.063
63800,3,1,12.089,-7.236
63800,4,1,1.198,0.985
63800,6,1,9.297,-2.195
63800,7,1,10.516,6.255
63800,10,1,9.071,4.974
63800,15,2,3.618,0.725
63800,20,2,8.455,-1.277
63800,22,2,11.884,-4.636
63800,18,2,8.236,3.652
63800,21,2,9.364,4.066
63840,3,1,12.089,-7.236
63840,4,1,1.198,0.985
63840,6,1,9.297,-2.237
63840,7,1,10.516,6.255
63840,10,1,9.202,4.932
63840,15,2,3.618,0.725
63840,20,2,8.455,-1.320
63840,22,2,11.884,-4.636
63840,18,2,8.324,3.609
63840,21,2,9.318,4.066
63880,3,1,12.070,-7.236
63880,4,1,1.198,0.988
63880,6,1,9.297,-2.280
63880,7,1,10.525,6.264
63880,10,1,9.330,4.907
63880,15,2,3.618,0.722
63880,20,2,8.461,-1.347
63880,22,2,11.896,-4.639
63880,18,2,8.416,3.575
63880,21,2,9.303,4.075
63920,3,1,12.070,-7.236
63920,4,1,1.198,0.988
63920,6,1,9.297,-2.280
63920,7,1,10.525,6.264
63920,10,1,9.461,4.907
63920,15,2,3.618,0.722
63920,20,2,8.461,-1.347
63920,22,2,11.896,-4.639
63920,18,2,8.501,3.533
63920,21,2,9.303,4.075
63960,3,1,12.052,-7.230
63960,4,1,1.198,0.988
63960,6,1,9.297,-2.286
63960,7,1,10.537,6.273
63960,10,1,9.586,4.901
63960,15,2,3.621,0.722
63960,20,2,8.467,-1.369
63960,22,2,11.903,-4.642
63960,18,2,8.602,3.499
63960,21,2,9.300,4.084
64000,3,1,12.040,-7.215
64000,4,1,1.241,1.009
64000,6,1,9.297,-2.286
64000,7,1,10.537,6.273
64000,10,1,9.732,4.916
64000,15,2,3.594,0.732
64000,20,2,8.449,-1.378
64000,22,2,11.866,-4.663
64000,18,2,8.699,3.484
64000,21,2,9.300,4.094
64040,3,1,12.031,-7.227
64040,4,1,1.198,0.988
64040,6,1,9.297,-2.329
64040,7,1,10.549,6.288
64040,10,1,9.860,4.892
64040,15,2,3.621,0.722
64040,20,2,8.477,-1.390
64040,22,2,11.912,-4.654
64040,18,2,8.800,3.456
64040,21,2,9.306,4.094
64080,3,1,12.028,-7.212
64080,4,1,1.241,1.009
64080,6,1,9.339,-2.374
64080,7,1,10.546,6.282
64080,10,1,9.970,4.916
64080,15,2,3.594,0.732
64080,20,2,8.501,-1.396
64080,22,2,11.872,-4.676
64080,18,2,8.912,3.411
64080,21,2,9.306,4.145
64120,3,1,12.015,-7.224
64120,4,1,1.198,0.991
64120,6,1,9.385,-2.417
64120,7,1,10.558,6.303
64120,10,1,10.095,4.938
64120,15,2,3.624,0.722
64120,20,2,8.538,-1.411
64120,22,2,11.918,-4.670
64120,18,2,9.001,3.374
64120,21,2,9.312,4.151
64160,3,1,11.973,-7.206
64160,4,1,1.241,1.009
64160,6,1,9.428,-2.460
64160,7,1,10.552,6.294
64160,10,1,10.214,4.959
64160,15,2,3.594,0.732
64160,20,2,8.559,-1.454
64160,22,2,11.875,-4.691
64160,18,2,9.086,3.338
64160,21,2,9.312,4.200
64200,3,1,11.957,-7.212
64200,4,1,1.198,0.991
64200,6,1,9.470,-2.502
64200,7,1,10.571,6.319
64200,10,1,10.321,4.938
64200,15,2,3.624,0.722
64200,20,2,8.599,-1.475
64200,22,2,11.921,-4.694
64200,18,2,9.196,3.298
64200,21,2,9.330,4.209
64240,3,1,11.921,-7.196
64240,4,1,1.241,1.009
64240,6,1,9.513,-2.548
64240,7,1,10.558,6.306
64240,10,1,10.443,4.962
64240,15,2,3.594,0.732
64240,20,2,8.617,-1.512
64240,22,2,11.921,-4.715
64240,18,2,9.293,3.274
64240,21,2,9.327,4.258
64280,3,1,11.896,-7.203
64280,4,1,1.198,0.991
64280,6,1,9.559,-2.591
64280,7,1,10.580,6.331
64280,10,1,10.540,4.947
64280,15,2,3.621,0.722
64280,20,2,8.663,-1.536
64280,22,2,11.970,-4.724
64280,18,2,9.382,3.228
64280,21,2,9.351,4.273
64320,3,1,11.878,-7.193
64320,4,1,1.195,0.988
64320,6,1,9.601,-2.591
64320,7,1,10.589,6.346
64320,10,1,10.653,4.956
64320,15,2,3.621,0.725
64320,20,2,8.678,-1.551
64320,22,2,11.970,-4.752
64320,18,2,9.467,3.207
64320,21,2,9.370,4.292
64360,3,1,11.836,-7.193
64360,4,1,1.195,0.988
64360,6,1,9.601,-2.591
64360,7,1,10.589,6.389
64360,10,1,10.784,4.956
64360,15,2,3.621,0.725
64360,20,2,8.678,-1.594
64360,22,2,11.970,-4.795
64360,18,2,9.553,3.207
64360,21,2,9.370,4.292
64400,3,1,11.811,-7.178
64400,4,1,1.195,0.988
64400,6,1,9.601,-2.591
64400,7,1,10.589,6.401
64400,10,1,10.897,4.965
64400,15,2,3.621,0.725
64400,20,2,8.696,-1.606
64400,22,2,11.967,-4.816
64400,18,2,9.635,3.194
64400,21,2,9.385,4.310
64440,3,1,11.811,-7.178
64440,4,1,1.195,0.988
64440,6,1,9.601,-2.591
64440,7,1,10.589,6.447
64440,10,1,11.028,4.965
64440,15,2,3.621,0.725
64440,20,2,8.696,-1.606
64440,22,2,11.967,-4.859
64440,18,2,9.723,3.194
64440,21,2,9.385,4.310
64480,3,1,11.784,-7.166
64480,4,1,1.195,0.988
64480,6,1,9.601,-2.591
64480,7,1,10.589,6.459
64480,10,1,11.153,4.977
64480,15,2,3.618,0.725
64480,20,2,8.711,-1.619
64480,22,2,11.960,-4.877
64480,18,2,9.806,3.179
64480,21,2,9.379,4.328
64520,3,1,11.784,-7.120
64520,4,1,1.195,0.988
64520,6,1,9.601,-2.591
64520,7,1,10.589,6.505
64520,10,1,11.241,4.977
64520,15,2,3.618,0.725
64520,20,2,8.757,-1.619
64520,22,2,11.918,-4.920
64520,18,2,9.894,3.179
64520,21,2,9.379,4.328
64560,3,1,11.756,-7.105
64560,4,1,1.195,0.988
64560,6,1,9.626,-2.594
64560,7,1,10.577,6.517
64560,10,1,11.363,4.990
64560,15,2,3.618,0.722
64560,20,2,8.775,-1.631
64560,22,2,11.909,-4.929
64560,18,2,9.979,3.167
64560,21,2,9.364,4.353
64600,3,1,11.741,-7.056
64600,4,1,1.241,1.006
64600,6,1,9.668,-2.594
64600,7,1,10.558,6.532
64600,10,1,11.467,5.005
64600,15,2,3.588,0.732
64600,20,2,8.815,-1.646
64600,22,2,11.860,-4.956
64600,18,2,10.052,3.170
64600,21,2,9.336,4.380
64640,3,1,11.726,-7.047
64640,4,1,1.195,0.988
64640,6,1,9.714,-2.594
64640,7,1,10.571,6.532
64640,10,1,11.579,5.005
64640,15,2,3.615,0.719
64640,20,2,8.836,-1.643
64640,22,2,11.893,-4.938
64640,18,2,10.126,3.158
64640,21,2,9.339,4.380
64680,3,1,11.671,-7.004
64680,4,1,1.241,1.009
64680,6,1,9.757,-2.594
64680,7,1,10.555,6.544
64680,10,1,11.647,5.017
64680,15,2,3.542,0.728
64680,20,2,8.873,-1.658
64680,22,2,11.848,-4.965
64680,18,2,10.217,3.164
64680,21,2,9.318,4.444
64720,3,1,11.647,-6.995
64720,4,1,1.195,0.988
64720,6,1,9.799,-2.594
64720,7,1,10.561,6.547
64720,10,1,11.744,5.032
64720,15,2,3.566,0.713
64720,20,2,8.900,-1.655
64720,22,2,11.875,-4.947
64720,18,2,10.315,3.158
64720,21,2,9.315,4.450
64760,3,1,11.601,-6.959
64760,4,1,1.241,1.009
64760,6,1,9.845,-2.594
64760,7,1,10.546,6.553
64760,10,1,11.814,5.084
64760,15,2,3.496,0.722
64760,20,2,8.931,-1.667
64760,22,2,11.836,-4.971
64760,18,2,10.382,3.167
64760,21,2,9.303,4.508
64800,3,1,11.567,-6.989
64800,4,1,1.195,0.988
64800,6,1,9.876,-2.597
64800,7,1,10.546,6.578
64800,10,1,11.939,5.112
64800,15,2,3.517,0.704
64800,20,2,8.919,-1.667
64800,22,2,11.857,-4.956
64800,18,2,10.458,3.161
64800,21,2,9.297,4.520
64840,3,1,11.534,-6.959
64840,4,1,1.238,1.009
64840,6,1,9.894,-2.594
64840,7,1,10.534,6.581
64840,10,1,12.028,5.157
64840,15,2,3.447,0.716
64840,20,2,8.943,-1.673
64840,22,2,11.817,-4.977
64840,18,2,10.500,3.176
64840,21,2,9.290,4.569
64880,3,1,11.491,-6.995
64880,4,1,1.192,0.988
64880,6,1,9.894,-2.594
64880,7,1,10.531,6.614
64880,10,1,12.128,5.197
64880,15,2,3.466,0.695
64880,20,2,8.934,-1.679
64880,22,2,11.832,-4.962
64880,18,2,10.595,3.173
64880,21,2,9.287,4.584
64920,3,1,11.461,-6.995
64920,4,1,1.192,0.988
64920,6,1,9.894,-2.594
64920,7,1,10.516,6.645
64920,10,1,12.213,5.237
64920,15,2,3.460,0.686
64920,20,2,8.949,-1.689
64920,22,2,11.814,-4.962
64920,18,2,10.668,3.182
64920,21,2,9.281,4.599
64960,3,1,11.461,-7.038
64960,4,1,1.192,0.988
64960,6,1,9.894,-2.594
64960,7,1,10.516,6.645
64960,10,1,12.299,5.279
64960,15,2,3.460,0.686
64960,20,2,8.949,-1.689
64960,22,2,11.814,-4.962
64960,18,2,10.711,3.182
64960,21,2,9.281,4.599
65000,3,1,11.433,-7.041
65000,4,1,1.192,0.988
65000,6,1,9.894,-2.594
65000,7,1,10.491,6.675
65000,10,1,12.366,5.316
65000,15,2,3.447,0.683
65000,20,2,8.961,-1.698
65000,22,2,11.787,-4.959
65000,18,2,10.775,3.188
65000,21,2,9.281,4.612
65040,3,1,11.387,-7.087
65040,4,1,1.192,0.988
65040,6,1,9.894,-2.594
65040,7,1,10.491,6.675
65040,10,1,12.451,5.316
65040,15,2,3.447,0.683
65040,20,2,8.961,-1.698
65040,22,2,11.744,-4.959
65040,18,2,10.821,3.188
65040,21,2,9.281,4.612
65080,3,1,11.357,-7.093
65080,4,1,1.192,0.985
65080,6,1,9.906,-2.591
65080,7,1,10.470,6.693
65080,10,1,12.509,5.352
65080,15,2,3.435,0.680
65080,20,2,8.970,-1.707
65080,22,2,11.717,-4.956
65080,18,2,10.881,3.200
65080,21,2,9.287,4.627
65120,3,1,11.314,-7.135
65120,4,1,1.192,0.985
65120,6,1,9.863,-2.591
65120,7,1,10.424,6.693
65120,10,1,12.552,5.398
65120,15,2,3.435,0.680
65120,20,2,8.970,-1.707
65120,22,2,11.674,-4.956
65120,18,2,10.970,3.200
65120,21,2,9.287,4.627
65160,3,1,11.281,-7.139
65160,4,1,1.192,0.985
65160,6,1,9.818,-2.591
65160,7,1,10.394,6.706
65160,10,1,12.604,5.435
65160,15,2,3.417,0.686
65160,20,2,8.980,-1.710
65160,22,2,11.647,-4.953
65160,18,2,11.034,3.213
65160,21,2,9.293,4.639
65200,3,1,11.241,-7.148
65200,4,1,1.238,1.006
65200,6,1,9.775,-2.591
65200,7,1,10.357,6.672
65200,10,1,12.622,5.483
65200,15,2,3.356,0.707
65200,20,2,8.986,-1.704
65200,22,2,11.592,-4.968
65200,18,2,11.061,3.213
65200,21,2,9.300,4.667
65240,3,1,11.202,-7.145
65240,4,1,1.192,0.985
65240,6,1,9.732,-2.591
65240,7,1,10.321,6.712
65240,10,1,12.698,5.526
65240,15,2,3.396,0.692
65240,20,2,8.986,-1.713
65240,22,2,11.570,-4.950
65240,18,2,11.147,3.225
65240,21,2,9.309,4.654
65280,3,1,11.168,-7.151
65280,4,1,1.234,1.003
65280,6,1,9.690,-2.591
65280,7,1,10.293,6.678
65280,10,1,12.707,5.563
65280,15,2,3.341,0.713
65280,20,2,8.989,-1.704
65280,22,2,11.525,-4.971
65280,18,2,11.156,3.225
65280,21,2,9.309,4.679
65320,3,1,11.165,-7.145
65320,4,1,1.189,0.985
65320,6,1,9.644,-2.591
65320,7,1,10.251,6.727
65320,10,1,12.753,5.621
65320,15,2,3.374,0.704
65320,20,2,8.989,-1.710
65320,22,2,11.540,-4.950
65320,18,2,11.253,3.237
65320,21,2,9.318,4.670
65360,3,1,11.141,-7.151
65360,4,1,1.234,1.003
65360,6,1,9.601,-2.591
65360,7,1,10.229,6.684
65360,10,1,12.790,5.645
65360,15,2,3.322,0.722
65360,20,2,8.989,-1.701
65360,22,2,11.503,-4.971
65360,18,2,11.290,3.231
65360,21,2,9.318,4.734
65400,3,1,11.128,-7.145
65400,4,1,1.189,0.985
65400,6,1,9.601,-2.591
65400,7,1,10.226,6.736
65400,10,1,12.841,5.669
65400,15,2,3.350,0.719
65400,20,2,8.989,-1.701
65400,22,2,11.512,-4.953
65400,18,2,11.357,3.243
65400,21,2,9.321,4.724
65440,3,1,11.116,-7.151
65440,4,1,1.234,1.006
65440,6,1,9.601,-2.591
65440,7,1,10.214,6.693
65440,10,1,12.866,5.721
65440,15,2,3.304,0.738
65440,20,2,8.989,-1.695
65440,22,2,11.436,-4.971
65440,18,2,11.375,3.234
65440,21,2,9.318,4.782
65480,3,1,11.095,-7.142
65480,4,1,1.189,0.985
65480,6,1,9.601,-2.591
65480,7,1,10.211,6.733
65480,10,1,12.927,5.755
65480,15,2,3.325,0.738
65480,20,2,8.989,-1.692
65480,22,2,11.436,-4.956
65480,18,2,11.451,3.249
65480,21,2,9.324,4.776
65520,3,1,11.067,-7.139
65520,4,1,1.192,0.985
65520,6,1,9.601,-2.591
65520,7,1,10.196,6.733
65520,10,1,12.960,5.788
65520,15,2,3.307,0.753
65520,20,2,8.986,-1.676
65520,22,2,11.412,-4.956
65520,18,2,11.488,3.258
65520,21,2,9.315,4.785
65560,3,1,11.025,-7.139
65560,4,1,1.192,0.985
65560,6,1,9.601,-2.591
65560,7,1,10.196,6.733
65560,10,1,13.006,5.831
65560,15,2,3.261,0.753
65560,20,2,8.986,-1.676
65560,22,2,11.366,-4.956
65560,18,2,11.531,3.258
65560,21,2,9.315,4.828
65600,3,1,10.997,-7.135
65600,4,1,1.195,0.985
65600,6,1,9.601,-2.591
65600,7,1,10.187,6.724
65600,10,1,13.033,5.861
65600,15,2,3.246,0.762
65600,20,2,8.983,-1.664
65600,22,2,11.336,-4.962
65600,18,2,11.564,3.267
65600,21,2,9.293,4.834
65640,3,1,10.955,-7.135
65640,4,1,1.195,0.985
